Date,Open,High,Low,Close,Volume,HL,OC
2020-06-12,158.9000,164.0600,158.4700,162.6200,49813400,0.03517935808684709,0.023410950283196973
2020-06-05,162.9235,164.0800,157.0350,158.0100,61614360,0.04324115305649594,0.5836266714132707
2020-05-29,162.5800,163.4000,159.2000,162.9100,49329472,0.02583343584696775,0.0020297699594045027
2020-05-22,164.3300,164.9599,161.3700,163.2100,53651664,0.02184567638288809,0.6017160591492727
2020-05-15,160.3400,164.8000,158.8900,163.9300,63502802,0.0368591742547089,0.02238992141698892
2020-05-08,160.3300,162.0000,158.1000,160.4200,57806347,0.02432483003804656,0.0005613422316470716
2020-05-01,161.8800,162.0000,157.8000,159.7800,56133234,0.025945144551519576,0.6047689646651841
2020-04-24,158.6200,163.6000,157.0400,162.6400,62148781,0.04135670155087632,0.025343588450384452
2020-04-17,159.1700,164.4200,158.1200,158.5700,73530732,0.03958032292517424,0.6244895394860841
2020-04-09,154.1699,159.0800,153.9600,158.6900,49433649,0.03321011429598128,0.029318952661965693
2020-04-03,152.4100,153.0900,147.8500,152.6500,54773855,0.03438094613214362,0.0015746998228463296
2020-03-27,142.6750,155.6600,142.2800,152.2500,87777155,0.09377956895041173,0.06711056597161372
2020-03-20,137.5600,146.2000,136.1200,140.1100,111317734,0.07327711544053492,0.018537365513230673
2020-03-13,158.5000,159.3700,141.5800,143.2800,129193063,0.11223974763406935,0.5348895899053627
2020-03-06,149.9700,159.2500,149.0400,157.5500,101881424,0.06808028272321136,0.050543442021737765
2020-02-28,158.3600,158.5300,147.0500,148.3800,143555545,0.07249305380146495,0.5684516291992926
2020-02-21,149.8800,155.2219,149.4700,154.7000,45536052,0.038376701361088915,0.03215906058179873
2020-02-14,148.2100,149.1300,147.0100,149.0000,28394867,0.014304028068281523,0.005330274610350125
2020-02-07,148.6600,148.7800,145.8000,147.7900,36936640,0.02004574196152287,0.6668236243777748
2020-01-31,149.2100,149.6800,147.5300,149.3300,46373518,0.014409221902017329,0.000804235641042856
2020-01-24,145.7700,148.3800,145.5510,147.9800,29174207,0.019407285449681056,0.01516086986348343
2020-01-17,146.3500,146.9900,145.0820,146.5800,37852829,0.013037239494362935,0.001571574991458956
2020-01-10,148.4200,148.6100,145.4400,146.9100,61116304,0.0213583075057271,0.6635898126937072
